business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,city,verified,state,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,geo_cluster,country
0x87c91a14c433925b:0xad260359e45b143b,14794185700,Crystal Bridges Museum of American Art,"Crystal Bridges Museum of American Art, 600 Museum Way, Bentonville, AR 72712",36.3818542,-94.2026525,13117.0,4.8,America/Chicago,https://crystalbridges.org/,ChIJW5IzxBQayYcROxRb5FkDJq0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x87c91a14c433925b:0xad260359e45b143b,"Art museum, Event venue, Nature preserve, Restaurant, Store, Tourist attraction, Wedding venue",11 AM-8 PM,10 AM-6 PM,10 AM-6 PM,11 AM-6 PM,Closed,11 AM-6 PM,11 AM-8 PM,Bentonville,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,AR
0x52b332b1593a494f:0xc52ce3002e7d7ca6,18886422787,Minneapolis Institute of Art,"Minneapolis Institute of Art, 2400 3rd Ave S, Minneapolis, MN 55404",44.9585001,-93.273218,8746.0,4.8,America/Chicago,https://new.artsmia.org/,ChIJT0k6WbEys1IRpnx9LgDjLMU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x52b332b1593a494f:0xc52ce3002e7d7ca6,"Art museum, Art center, Museum, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-9 PM,Minneapolis,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,MN
0x4878a2abdca0c1b9:0x42f76926af44d29e,441482890908,Hedon Museum,"Hedon Museum, 5 St Augustines Ct, Hedon, Hull HU12 8EP, United Kingdom",53.7404032,-0.1983984,13.0,4.5,Europe/London,https://hedonmuseumsite.wordpress.com/,ChIJucGg3KuieEgRntJEryZp90I,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4878a2abdca0c1b9:0x42f76926af44d29e,Museum,Closed,10 AM-4 PM,Closed,Closed,Closed,10 AM-4 PM,Closed,Hull,False,Closed ⋅ Opens 10 AM Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,United Kingdom
0x47c5c6f26ecc57fd:0x7c59dd4e1d8e50b1,31715163163,National Museum of Antiquities,"National Museum of Antiquities, Rapenburg 28, 2311 EW Leiden, Netherlands",52.1584668,4.4858978,5545.0,4.5,Europe/Amsterdam,https://www.rmo.nl/,ChIJ_VfMbvLGxUcRsVCOHU7dWXw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47c5c6f26ecc57fd:0x7c59dd4e1d8e50b1,"Archaeological museum, History museum, Tourist attraction",10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Leiden,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Netherlands
0x883b872d2204a47f:0x1d8989aab4b94e07,14192558000,Toledo Museum of Art,"Toledo Museum of Art, 2445 Monroe St, Toledo, OH 43620",41.6583273,-83.55932519999999,4978.0,4.8,America/New_York,http://www.toledomuseum.org/,ChIJf6QEIi2HO4gRB065tKqJiR0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x883b872d2204a47f:0x1d8989aab4b94e07,"Art museum, Art gallery, Gift shop, Museum, Tourist attraction",11 AM-8 PM,11 AM-8 PM,11 AM-5 PM,Closed,Closed,11 AM-5 PM,11 AM-5 PM,Toledo,True,Closed ⋅ Opens 11 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,OH
0x47c5b0c6f81168c1:0xac197b34d9ab166a,31703381111,Kunstmuseum Den Haag,"Kunstmuseum Den Haag, Stadhouderslaan 41, 2517 HV Den Haag, Netherlands",52.0899258,4.280711999999999,6892.0,4.5,Europe/Amsterdam,https://www.kunstmuseum.nl/nl,ChIJwWgR-MawxUcRahar2TR7Gaw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47c5b0c6f81168c1:0xac197b34d9ab166a,"Art museum, Modern art museum, Museum, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,The Hague,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Netherlands
0x48670c462efd7fcd:0x3dc9b365e0e6ace,35316129900,Irish Museum of Modern Art,"Irish Museum of Modern Art, Royal Hospital Kilmainham, Military Rd, Kilmainham, Dublin 8, D08 FW31, Ireland",53.3428506,-6.3006752,4106.0,4.3,Europe/Dublin,https://imma.ie/,ChIJzX_9LkYMZ0gRzmoOXjab3AM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48670c462efd7fcd:0x3dc9b365e0e6ace,"Modern art museum, Art museum, Tourist attraction",10 AM-5:30 PM,10 AM-5:30 PM,12-5:30 PM,Closed,10 AM-5:30 PM,11:30 AM-5:30 PM,10 AM-5:30 PM,Dublin 8,True,Open ⋅ Closes 5:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Ireland
0x487181cf38b097d5:0x3d1cecd0e7ea1380,441225460503,American Museum & Gardens,"American Museum & Gardens, Claverton Manor, Claverton Down, Bath BA2 7BD, United Kingdom",51.3750276,-2.3112767,1018.0,4.5,Europe/London,http://www.americanmuseum.org/,ChIJ1ZewOM-BcUgRgBPq59DsHD0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x487181cf38b097d5:0x3d1cecd0e7ea1380,"Museum, Art museum, Cafe, Event venue, Heritage museum, History museum, Wedding venue",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Bath,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,United Kingdom
0x89acf5d3536f686b:0x841b73fc133ba241,19198396262,North Carolina Museum of Art,"North Carolina Museum of Art, 2110 Blue Ridge Rd, Raleigh, NC 27607",35.809885699999995,-78.7025784,9750.0,4.8,America/New_York,https://ncartmuseum.org/,ChIJa2hvU9P1rIkRQaI7E_xzG4Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89acf5d3536f686b:0x841b73fc133ba241,"Art museum, Art gallery, Live music venue, Museum, Park, Tourist attraction, Wedding venue",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,Closed,10 AM-5 PM,10 AM-5 PM,Raleigh,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,NC
0x80c2bcd74227366f:0xda784a5a15aaaa25,13104407300,The Getty,"The Getty, 1200 Getty Center Dr, Los Angeles, CA 90049",34.0773438,-118.4732648,30424.0,4.8,America/Los_Angeles,https://www.getty.edu/,ChIJbzYnQte8woARJaqqFVpKeNo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bcd74227366f:0xda784a5a15aaaa25,"Art museum, Modern art museum, Museum, Non-profit organization, Tourist attraction",10 AM-5:30 PM,10 AM-8 PM,10 AM-5:30 PM,Closed,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,Los Angeles,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,CA
0x48761cdba7a113cb:0x571bde077085c8dd,442089835200,Young V&A,"Young V&A, Cambridge Heath Rd, Bethnal Green, London E2 9PA, United Kingdom",51.5289479,-0.0553289,4481.0,4.3,Europe/London,https://www.vam.ac.uk/young/,ChIJyxOhp9scdkgR3ciFcAfeG1c,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48761cdba7a113cb:0x571bde077085c8dd,"Children's museum, Museum, Tourist attraction",10 AM-5:45 PM,10 AM-5:45 PM,10 AM-5:45 PM,10 AM-5:45 PM,10 AM-5:45 PM,10 AM-5:45 PM,10 AM-5:45 PM,London,True,Open ⋅ Closes 5:45 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,United Kingdom
0x89d6b59e6b6795cd:0x9894bddf210a91af,15853274800,George Eastman Museum,"George Eastman Museum, 900 East Ave, Rochester, NY 14607",43.1528123,-77.5802521,2228.0,4.7,America/New_York,http://eastman.org/,ChIJzZVna5611okRr5EKId-9lJg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89d6b59e6b6795cd:0x9894bddf210a91af,"Art museum, Historical landmark, Modern art museum, Movie theater, Tourist attraction",10 AM-5 PM,10 AM-5 PM,11 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Rochester,True,Closed ⋅ Opens 11 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,NY
0x465f9d51c6cddfe9:0x5d3e68674e0c56d5,46851955600,Swedish History Museum,"Swedish History Museum, Narvavägen 13-17, 114 84 Stockholm, Sweden",59.334772,18.0909615,6047.0,4.4,Europe/Stockholm,https://historiska.se/,ChIJ6d_NxlGdX0YR1VYMTmdoPl0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x465f9d51c6cddfe9:0x5d3e68674e0c56d5,"History museum, Tourist attraction",11 AM-5 PM,11 AM-5 PM,11 AM-5 PM,Closed,11 AM-5 PM,11 AM-8 PM,11 AM-5 PM,Stockholm,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Sweden
0x80c2c64d122ca65d:0x98f1041528d11ebf,12132326200,The Broad,"The Broad, 221 S Grand Ave, Los Angeles, CA 90012",34.0545021,-118.2501802,14580.0,4.7,America/Los_Angeles,https://www.thebroad.org/,ChIJXaYsEk3GwoARvx7RKBUE8Zg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2c64d122ca65d:0x98f1041528d11ebf,"Modern art museum, Art gallery, Art museum, Arts organization, Museum, Tourist attraction",11 AM-5 PM,10 AM-6 PM,10 AM-6 PM,Closed,11 AM-5 PM,11 AM-5 PM,11 AM-8 PM,Los Angeles,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,CA
0x8840832fc83ffd85:0x71e29a127c5a32c9,19372553286,National Museum of the US Air Force,"National Museum of the US Air Force, 1100 Spaatz St, Dayton, OH 45433",39.7807961,-84.1093818,24261.0,4.9,America/New_York,http://www.nationalmuseum.af.mil/,ChIJhf0_yC-DQIgRyTJafBKa4nE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8840832fc83ffd85:0x71e29a127c5a32c9,"Museum, Tourist attraction",9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Dayton,True,Closed ⋅ Opens 9 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,OH
0x89b646eb32642073:0xb15e71e7680ccaa8,17035724118,Steven F. Udvar-Hazy Center,"Steven F. Udvar-Hazy Center, 14390 Air and Space Museum Pkwy, Chantilly, VA 20151",38.9109189,-77.44420749999999,25062.0,4.9,America/New_York,https://airandspace.si.edu/visit/udvar-hazy-center,ChIJcyBkMutGtokRqMoMaOdxXrE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89b646eb32642073:0xb15e71e7680ccaa8,"Museum, Museum of space history, Tourist attraction",10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,Chantilly,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,VA
0x31752ef853725855:0x600631da67600171,31478641250,Overloon War Museum,"Overloon War Museum, Museumpark 1, 5825 AM Overloon, Netherlands",51.56998,5.9536294,8176.0,4.7,Europe/Amsterdam,https://www.oorlogsmuseum.nl/,ChIJVVhyU_gudTERcQFgZ9oxBmA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x31752ef853725855:0x600631da67600171,"War museum, Tourist attraction",10 AM-5 PM,11 AM-5 PM,11 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Overloon,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Netherlands
0x89c804de14243161:0x8e8d3defd5288521,14435731700,Baltimore Museum of Art,"Baltimore Museum of Art, 10 Art Museum Dr, Baltimore, MD 21218",39.3261668,-76.6193437,2284.0,4.7,America/New_York,https://artbma.org/,ChIJYTEkFN4EyIkRIYUo1e89jY4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89c804de14243161:0x8e8d3defd5288521,Art museum,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,Closed,10 AM-5 PM,10 AM-9 PM,Baltimore,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,MD
0x47c66f5249e03297:0x80a5b3dcfb9e5e47,31302306206,The Railway Museum,"The Railway Museum, Maliebaanstation 16, 3581 XW Utrecht, Netherlands",52.0879556,5.1312275,13559.0,4.5,Europe/Amsterdam,http://www.spoorwegmuseum.nl/,ChIJlzLgSVJvxkcRR16e-9yzpYA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47c66f5249e03297:0x80a5b3dcfb9e5e47,"Rail museum, History museum, Museum, Tourist attraction",10 AM-5 PM,Closed,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Utrecht,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Netherlands
0x8834f2265ce2f431:0x63cb21fe069ffa76,14126223131,Carnegie Museum of Art,"Carnegie Museum of Art, 4400 Forbes Ave, Pittsburgh, PA 15213",40.4437052,-79.9489727,1569.0,4.7,America/New_York,https://carnegieart.org/,ChIJMfTiXCbyNIgRdvqfBv4hy2M,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8834f2265ce2f431:0x63cb21fe069ffa76,"Art museum, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-8 PM,Pittsburgh,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,PA
0x463a3547f4a2d0a9:0xc4b37fa26b02ee7d,4751842700,Stavanger City Museum,"Stavanger City Museum, Muségata 16, 4010 Stavanger, Norway",58.9646392,5.7325911,568.0,4.3,Europe/Oslo,https://www.stavangermuseum.no/,ChIJqdCi9Ec1OkYRfe4Ca6J_s8Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x463a3547f4a2d0a9:0xc4b37fa26b02ee7d,"Museum, Tourist attraction",11 AM-3 PM,11 AM-4 PM,11 AM-4 PM,Closed,11 AM-3 PM,11 AM-3 PM,11 AM-7 PM,Stavanger,True,Open ⋅ Closes 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Norway
0x4b5a222c41509ddd:0x92973196db625f3f,19024247353,Museum of Natural History,"Museum of Natural History, 1747 Summer St, Halifax, NS B3H 3A6, Canada",44.6454563,-63.585052,2218.0,4.5,America/Halifax,https://naturalhistory.novascotia.ca/,ChIJ3Z1QQSwiWksRP19i25Yxl5I,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4b5a222c41509ddd:0x92973196db625f3f,"Natural history museum, Museum, Tourist attraction",9:30 AM-4:30 PM,9:30 AM-4:30 PM,9:30 AM-4:30 PM,9:30 AM-4:30 PM,9:30 AM-4:30 PM,9:30 AM-4:30 PM,9:30 AM-8:30 PM,Halifax,True,Closed ⋅ Opens 9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"NS, Canada"
0x89e3798a92d68549:0xdac5a0cd0f233abd,16175661401,Isabella Stewart Gardner Museum,"Isabella Stewart Gardner Museum, 25 Evans Way, Boston, MA 02115",42.3381442,-71.0990577,8331.0,4.7,America/New_York,https://www.gardnermuseum.org/,ChIJSYXWkop544kRvTojD82gxdo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89e3798a92d68549:0xdac5a0cd0f233abd,"Art museum, Museum, Tourist attraction",11 AM-5 PM,10 AM-5 PM,10 AM-5 PM,11 AM-5 PM,Closed,11 AM-5 PM,11 AM-9 PM,Boston,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,MA
0x8822e9ed23552499:0x3cfd921fe690f60e,15173552370,MSU Museum,"MSU Museum, 409 W Circle Dr, East Lansing, MI 48823",42.7315617,-84.48168969999999,407.0,4.5,America/Detroit,https://www.museum.msu.edu/,ChIJmSRVI-3pIogRDvaQ5h-S_Tw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8822e9ed23552499:0x3cfd921fe690f60e,Museum,10 AM-5 PM,10 AM-5 PM,Closed,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,East Lansing,False,Closed ⋅ Opens 10 AM Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,MI
0x80858099be62b323:0x6cffe7b6954fe44a,14157503600,de Young Museum,"de Young Museum, 50 Hagiwara Tea Garden Dr, San Francisco, CA 94118",37.771469,-122.4686755,7994.0,4.6,America/Los_Angeles,https://www.famsf.org/visit/de-young,ChIJI7NivpmAhYARSuRPlbbn_2w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80858099be62b323:0x6cffe7b6954fe44a,"Art museum, Tourist attraction",9:30 AM-5:15 PM,9:30 AM-5:15 PM,9:30 AM-5:15 PM,Closed,9:30 AM-5:15 PM,9:30 AM-5:15 PM,9:30 AM-5:15 PM,San Francisco,True,Closed ⋅ Opens 9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,CA
0x80c2c8084e875cdb:0x1e38dfc7ae1bb572,13237243623,California Science Center,"California Science Center, 700 Exposition Park Dr, Los Angeles, CA 90037",34.0160316,-118.2861349,17662.0,4.7,America/Los_Angeles,http://www.californiasciencecenter.org/,ChIJ21yHTgjIwoARcrUbrsffOB4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2c8084e875cdb:0x1e38dfc7ae1bb572,"Science museum, Gift shop, IMAX theater, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Los Angeles,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,CA
0x89ba98149dfe0457:0xd3769be4dba86649,17576646200,Chrysler Museum of Art,"Chrysler Museum of Art, 1 Memorial Pl, Norfolk, VA 23510",36.8563889,-76.2930556,2668.0,4.8,America/New_York,http://www.chrysler.org/,ChIJVwT-nRSYuokRSWao2-SbdtM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x89ba98149dfe0457:0xd3769be4dba86649,Art museum,10 AM-5 PM,10 AM-5 PM,12-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Norfolk,True,Closed ⋅ Opens 12 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,VA
0x346e04c2f0c9adf3:0x1a2756e5ee25f515,88673800089,National Science and Technology Museum,"National Science and Technology Museum, No. 720號, Jiuru 1st Rd, Sanmin District, Kaohsiung City, Taiwan 807",22.6414888,120.3225546,22533.0,4.5,Asia/Taipei,http://www.nstm.gov.tw/,ChIJ863J8MIEbjQRFfUl7uVWJxo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x346e04c2f0c9adf3:0x1a2756e5ee25f515,"Museum, Science museum, Tourist attraction",9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Sanmin District,True,Closed ⋅ Opens 9 AM Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"Kaohsiung City, Taiwan"
0x88f5044530d4c67f:0xf768b1692a6d7bf2,14047334400,High Museum of Art,"High Museum of Art, 1280 Peachtree St NE, Atlanta, GA 30309",33.7900632,-84.38555199999999,4860.0,4.7,America/New_York,https://www.high.org/,ChIJf8bUMEUE9YgR8nttKmmxaPc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x88f5044530d4c67f:0xf768b1692a6d7bf2,"Art museum, Education center, Modern art museum, Painting, Sculpture, Sculpture museum, Tourist attraction",10 AM-5 PM,10 AM-5 PM,12-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Atlanta,True,Closed ⋅ Opens 12 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,GA
0x48711b983972cad3:0x3fe1358f03e8c50b,441242528764,The Wilson Art Gallery and Museum and The Wilson Kitchen arts café,"The Wilson Art Gallery and Museum and The Wilson Kitchen arts café, 51 Clarence St, Cheltenham GL50 3JT, United Kingdom",51.9011967,-2.0777925,473.0,4.3,Europe/London,http://www.cheltenhammuseum.org.uk/,ChIJ08pyOZgbcUgRC8XoA4814T8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x48711b983972cad3:0x3fe1358f03e8c50b,"Museum, Art cafe, Cafe, Childrens club, Art gallery, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-4 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Cheltenham,True,Open ⋅ Closes 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,United Kingdom
0x4cb7b3ba1cfd0825:0xd1683b4ce04d0773,15148616701,McCord Stewart Museum,"McCord Stewart Museum, 690 Sherbrooke St W, Montreal, Quebec H3A 1E9, Canada",45.5043088,-73.5734556,2590.0,4.4,America/Toronto,https://www.musee-mccord-stewart.ca/,ChIJJQj9HLqzt0wRcwdN4Ew7aNE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cb7b3ba1cfd0825:0xd1683b4ce04d0773,"Museum, Exhibit, History museum, Local history museum, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-9 PM,10 AM-5 PM,Montreal,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Quebec, Canada"
0x487bb1c1778ff56b:0xf87e094a05f9199c,441612358888,Manchester Art Gallery,"Manchester Art Gallery, Mosley St, Manchester M2 3JL, United Kingdom",53.4786943,-2.2413604,9042.0,4.6,Europe/London,https://manchesterartgallery.org/,ChIJa_WPd8Gxe0gRnBn5BUoJfvg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x487bb1c1778ff56b:0xf87e094a05f9199c,"Museum, Art museum, Art gallery, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Manchester,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,United Kingdom
0x47c7eb355b641459:0xea7abc4ed50f4a6c,Unknown,MORE Museum,"MORE Museum, Hoofdstraat 28, 7213 CW Gorssel, Netherlands",52.1996128,6.2008005,2943.0,4.4,Europe/Amsterdam,https://www.museummore.nl/?utm_medium=gmb&utm_source=google.com&utm_campaign=gmb-organic,ChIJWRRkWzXrx0cRbEoP1U68euo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47c7eb355b641459:0xea7abc4ed50f4a6c,"Museum, Art museum, Arts organization, Modern art museum, Tourist attraction",10 AM-5 PM,Closed,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Gorssel,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Netherlands
0x8834f187aaaaaaab:0xcb01e8173ea62430,14122378300,The Andy Warhol Museum,"The Andy Warhol Museum, 117 Sandusky St, Pittsburgh, PA 15212",40.4483755,-80.0024907,4751.0,4.6,America/New_York,http://www.warhol.org/,ChIJq6qqqofxNIgRMCSmPhfoAcs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8834f187aaaaaaab:0xcb01e8173ea62430,"Modern art museum, Art museum, Museum, Tourist attraction",10 AM-10 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,Pittsburgh,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,PA
0x872b12404f46c099:0x7e4a690d4b280af1,16022571880,Phoenix Art Museum,"Phoenix Art Museum, 1625 N Central Ave, Phoenix, AZ 85004",33.4670863,-112.0727721,2806.0,4.7,America/Phoenix,https://phxart.org/,ChIJmcBGT0ASK4cR8QooSw1pSn4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x872b12404f46c099:0x7e4a690d4b280af1,"Art museum, Gift shop, Modern art museum, Restaurant, Tourist attraction",10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,Closed,10 AM-9 PM,10 AM-5 PM,Phoenix,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,AZ
0x87d8b5576e47b955:0x97a4b1dc139c963a,13147210072,Saint Louis Art Museum,"Saint Louis Art Museum, 1 Fine Arts Dr, St. Louis, MO 63110",38.6393062,-90.2944911,7524.0,4.8,America/Chicago,http://www.slam.org/,ChIJVblHble12IcROpacE9yxpJc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x87d8b5576e47b955:0x97a4b1dc139c963a,"Art museum, Art gallery, Museum, Non-profit organization, Tourist attraction",10 AM-9 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,St. Louis,True,Closed ⋅ Opens 10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,MO
